26181	6673	19	1383.58826038595
16558	7431	31	841.822508034214
17205	11773	12	1372.81413876117
1670	14985	25	1502.57170661472
16065	29021	49	1379.44303345841
277	832	10	757.661605420365
13627	2992	20	356.914878430271
23343	12368	42	290.429872968434
24820	29725	43	802.047540918946
10871	28074	14	815.482174724099
11611	3647	9	1254.43243379445
21815	7188	12	807.507262531438
27339	3301	40	216.504869859901
6472	24163	12	445.160504079033
21930	23957	47	1287.24967904726
29634	24099	22	585.466736380694
24679	12720	5	207.150227412186
19646	18401	1	1139.3181046561
23773	20467	25	1495.96902194245
9537	27354	21	1256.42485434954
28570	5715	46	1125.30675404021
149	10407	26	533.45057352141
17269	12118	21	1027.44350164544
10323	22776	22	1052.04752661849
17715	25039	30	1068.43711105568
10015	13887	42	126.120688079913
6815	14459	3	268.485900810215
13544	16160	26	663.410892162198
25565	11927	35	1529.53336969462
4512	23519	48	543.038298330753
17899	13329	28	1415.2957181145
13833	12146	20	1126.67672861678
12311	8221	23	434.080805272833
16757	19686	10	407.443520802745
5796	28103	11	536.927268568858
27739	16887	48	422.010158012626
3148	18827	9	324.03919607589
19253	17166	35	1211.79624997629
18971	18817	3	1289.2012734009
5620	10354	50	232.07857720185
9173	22917	19	860.805966211858
9525	13697	46	1124.13987212076
22928	10013	45	179.854856142707
29322	16118	4	404.213312530989
20235	5834	44	116.901907416481
6072	11406	2	505.96388888823
5946	5454	35	359.506253618517
25677	5543	45	264.982387025367
1379	26230	30	1410.39879998676
8013	16416	19	1197.9167146226
24010	13658	10	352.8554289941
5252	17718	11	1446.94972735222
23934	13873	48	80.2871671692874
1755	25498	45	806.326129662956
11447	22756	19	333.664079240367
25807	22513	49	944.733791418715
27583	8436	9	750.893772817633
26815	5670	10	718.93501028369
699	5799	46	1165.60269193985
14999	27342	35	854.991522382475
3644	9055	49	1420.0753529277
12945	3614	2	1488.26767290396
27421	26446	28	1500.12064035056
8955	25191	8	666.203335684819
20102	29496	30	1322.09666317426
15469	27522	43	106.848581296787
23127	17178	2	1535.64444334043
22908	22972	23	808.065292578221
14415	22177	34	1305.80946912328
26880	3443	7	1156.03977216223
24908	8492	12	1486.37072535528
795	18359	19	1254.64150386613
14636	13377	10	683.427629789071
12465	5735	3	1198.49299047072
10532	17663	13	1476.68381510148
19854	28765	44	124.057956991744
14209	16368	28	380.354897296221
4540	19061	32	726.821406486827
8213	13757	5	392.261540439102
23065	1750	19	665.861252744617
3894	13599	49	871.413476165111
19428	21834	11	863.841284580455
21178	9487	44	1308.68424029494
14407	16336	43	1062.97599365142
6207	16243	13	964.718254546038
9305	3671	13	1068.29807051844
14076	13376	45	667.04738979556
3593	8960	11	92.6972169115661
4448	21475	38	981.913780617487
12231	7390	3	1013.74421807646
2393	15103	20	973.446049174967
5738	7911	29	539.536650320299
13685	18260	42	570.734380749396
19814	4119	34	1599.17950447611
6664	17784	32	403.235269488411
23854	13319	37	1537.0952846562
26309	29639	12	1595.44032554861
17675	9977	27	103.407781172268
14277	29305	37	1129.31665711539
16292	19350	10	202.608463970296
640	10408	19	607.884780153579
10318	8404	17	1293.48314494522
13367	26853	30	1273.19128557723
3442	8525	23	116.192637102768
18688	24194	44	993.70254659732
1562	17768	43	1237.88239771402
26418	16901	9	125.527632294934
14481	4717	12	610.120259583984
14366	18521	1	955.005096045791
23277	28120	48	1357.10292186453
19994	20726	41	1136.00264266879
1362	21994	14	574.311077340651
13340	29979	20	599.444449972103
8230	23430	25	1023.33646434515
29693	10432	23	381.347446805494
19313	21524	38	391.422371599554
21009	20482	33	379.14645588917
9583	3206	28	1477.54906868448
11902	13929	4	333.714409849473
21160	29610	5	308.277189204598
18399	13327	42	613.313447522611
13557	18327	28	917.160037549753
3839	15317	42	1393.72674820653
9487	6688	6	412.331647990426
5823	7716	9	755.179119685283
16803	24136	26	561.867394820725
14785	26039	43	1264.32877014593
28450	19631	43	958.106809369338
9315	13182	33	1420.94235266603
21787	21851	31	1061.75941248506
2602	25088	8	722.349482179782
2461	11377	50	1211.26087111014
7149	13594	25	318.588190376101
20360	5444	3	774.314863558074
5153	14080	11	255.80798149845
12841	2719	3	1194.92529503765
18399	13327	14	606.14663789335
2128	19880	12	1220.41276701745
24653	11407	26	1232.99991102563
20636	16955	5	509.3582230198
11036	9584	6	1412.36051595414
18480	8417	35	969.077730555589
17184	13994	11	916.761832030845
24642	18595	26	1014.57425127485
11297	2473	21	1423.67978486404
16466	17036	18	1081.66714528653
13447	3982	10	333.016410625082
25445	10008	2	868.142060892723
11544	10871	38	1033.52757535573
13191	24041	20	1442.07304678954
26658	9573	24	678.387146125728
14993	21062	41	239.525443389791
8909	384	43	1524.09933008444
13296	3674	26	241.50986362319
14683	28623	11	910.385839655244
16886	22564	6	1596.93135816461
19540	16260	16	1156.07210470181
340	16869	35	116.156028712241
2127	15219	3	224.438178681041
26107	8448	39	1570.00955725555
8809	21728	34	944.746081747462
26420	19865	50	149.204407031277
28907	21551	25	799.633984081277
22026	3763	13	545.633555830286
17029	28177	10	380.925872391521
21334	27004	34	1015.59126253035
24610	26711	15	101.816519807007
16725	306	12	380.454153521198
28158	7906	13	936.291623067247
12953	4527	48	265.36671036173
21655	9335	49	1286.92982118899
29518	27804	18	1338.58995593087
7915	5351	27	704.158581040874
26532	2367	30	396.117041481713
7490	6806	18	414.955348640194
24451	20536	45	556.835629193501
11781	23176	41	767.33583676039
1503	12579	23	115.288161204796
28450	19631	4	845.846899173151
6739	23101	44	418.718660184517
9841	29219	23	1217.93873459936
25004	23493	41	737.849000924197
24789	29194	2	301.759259245246
12426	4145	37	558.093422315127
1023	9593	34	652.211207641387
28973	25004	45	428.957846029176
4028	696	15	849.130662106504
2045	18394	4	801.33606720778
25091	444	42	631.398105691838
12475	22176	12	796.383613271817
11465	23180	43	1154.25920972333
1410	5338	27	1077.61859392636
10006	6414	38	1274.13532919909
5031	27618	25	252.745772904132
14880	19662	12	335.033159151223
26992	20350	46	1188.99153861636
15619	2229	48	994.282301307787
2892	5199	50	1538.86292540415
11980	4262	12	1257.22579463256
8863	1758	4	1092.45321183114
8929	651	34	276.642694155054
17304	12009	37	1053.9865737101
6212	2341	40	317.13813755528
2614	13983	18	152.833469171465
14504	2629	35	1087.82673685245
9390	27622	36	101.003798814958
1386	7994	15	1382.14343682963
8064	12269	43	1394.36321934423
1466	9267	7	837.666706497626
13059	28214	39	1189.63525413984
25582	12133	28	430.172037645323
21794	13327	42	735.887391835399
10108	543	5	288.862997614249
24414	21309	3	238.761975727399
18870	8152	18	336.411851763917
19772	500	22	575.014356083709
18150	3984	32	953.513818529208
8835	26623	17	1449.79884200254
9953	18034	12	562.924259753397
27130	2066	49	1503.33783279329
28749	28218	16	115.898109467653
25029	7651	43	251.208383297179
10473	22693	29	165.072077887632
15854	11393	37	952.301960546664
18076	21887	19	253.606000362712
24951	13496	25	1164.88521957997
11242	19267	40	180.462607378356
28719	10089	37	779.526734454337
2078	14704	11	279.752811957036
19278	13847	35	311.358779627531
8585	7478	4	1466.47641678642
18094	18882	24	1208.89433872369
5595	16248	23	316.645922063219
27045	23575	37	1152.87041389983
5788	23262	9	761.107217204341
2872	20023	47	1270.09188960776
14241	23403	19	102.699951949855
15580	980	1	796.1439306271
23751	5054	2	1109.2016188005
29268	2242	22	949.222092213678
17165	9709	43	882.89492305503
10719	14309	18	1317.96424822787
18479	21016	39	1564.8660525516
27827	10464	12	545.235188931802
10434	18550	31	334.598218544665
7149	13594	23	607.855728998713
23968	3031	49	1020.56170321096
25370	14505	3	864.280995793771
18630	4497	30	1190.73285821394
9021	4096	21	836.186996640725
12503	3849	29	584.99911428662
13032	10343	2	441.933140476203
19647	22092	37	208.892847955643
11359	19086	14	1097.26570083632
18294	3325	12	1428.14393110021
10753	18876	23	1576.26063688484
15435	20869	50	1340.38670941274
5698	22465	18	650.177197870881
27070	19511	44	703.364371277096
10827	9164	23	1265.79202353293
10946	11845	17	1475.28147259507
18308	17181	31	1303.79934636122
16567	26883	24	354.828509481078
5927	6552	10	1279.98950142413
13125	18371	36	1454.38466773107
7921	15955	31	1267.92957811986
16648	1089	45	271.731920033568
27766	14747	17	294.809750753832
9747	16885	14	962.320096717365
26831	9732	45	1072.16444486387
25519	22700	48	1150.58739544385
16043	24910	34	1099.42014011527
17659	3710	6	1234.03955293542
29721	28707	47	692.567277835946
7180	29322	14	1221.64872222657
26558	22670	36	103.429550427678
23432	775	47	473.59968919009
3178	10996	9	1263.58962337654
12394	25203	27	1097.65660251382
17121	5621	37	805.692570435671
11341	1048	27	98.7348104728082
5539	19937	37	1133.65759004543
25404	29735	23	198.360353316348
27155	28377	29	1448.49074304499
29950	22944	6	1172.23992104281
21362	9535	21	737.725941211789
29588	18275	17	172.884521192352
2740	20272	13	309.7832237509
23061	4365	41	185.454246115617
8857	12058	35	468.180211963216
21414	19427	13	1207.85774462291
17018	22340	5	879.505923650929
19220	18828	32	375.550431262492
11944	29138	1	461.472343197778
29439	20853	27	223.245822146184
4449	18776	19	1091.16968928425
9296	22513	12	492.227744950088
20640	13322	37	1518.44657938855
11445	13423	4	260.449212091253
19428	21834	34	188.142615383557
20687	29227	40	829.7538362582
18327	8166	4	1351.6840675062
236	28823	28	1294.40445032641
15180	27210	30	1322.9346223748
21050	26386	29	816.550392143685
18966	19067	41	191.827329412022
7019	12617	38	1108.47469724178
8352	14074	36	1447.16991421169
23953	14107	37	1122.35114302596
20796	3031	1	812.602526774911
6003	3163	45	1275.27521967668
6970	19503	14	1099.81491419478
16977	26011	44	930.435957373323
9907	810	10	740.886938879679
2855	27911	37	1579.19325201735
16658	15202	33	390.089597138618
7651	7567	15	380.641590236054
8799	4780	17	348.186858011497
2025	18209	16	524.127200489923
25750	14984	17	339.081497462039
21218	442	8	433.702000693279
1645	18825	1	1390.70242629885
17642	23653	39	471.871517781108
16105	16405	18	888.511138264328
10703	5823	4	982.370695035146
4273	5775	17	1272.43847109025
397	22182	3	280.707326848389
25731	29119	35	1249.83247744377
22894	9411	38	162.823714987758
1400	14034	22	930.965243452678
1332	19191	40	150.850536036701
23736	28465	13	794.701311176038
13761	27397	38	176.058110006181
13024	9064	38	914.40290288739
25456	25723	19	665.679946330227
21391	3582	45	1257.37998220016
9975	26276	1	970.044193905799
7850	8180	15	1535.62695489061
7141	17487	26	1173.92003531285
13254	15637	15	1323.92580511231
6169	7687	30	1186.72778590896
25722	22941	32	1134.98694509966
16913	24241	29	554.674697217846
6952	2412	18	780.220345286755
1505	16443	13	758.200657795277
26760	17715	45	354.972744600369
23867	4015	32	1317.56931560001
19286	12067	18	1444.96208731316
16891	15471	31	1069.36758534488
20714	25440	24	661.74829536199
1099	760	33	631.302174735489
1959	21486	38	214.797171007282
21368	23385	37	927.328954621837
20394	12467	43	507.962384534982
11813	23931	31	800.29036648585
26389	28895	7	1457.81848677332
15098	22640	44	1073.27144363582
17428	296	48	1350.80728306938
7328	5959	24	1076.53293264868
24351	1169	23	275.121391543709
15946	25489	47	868.281731376556
21941	3593	44	1003.9714361932
12385	23484	6	236.704742161885
8356	26942	44	333.785725465876
26011	21907	36	180.835765088366
26446	23627	34	369.008401953154
5945	24041	20	309.260481330222
24580	5670	23	93.333152240763
2892	5199	25	686.099849066744
25566	16355	31	1010.42904275024
17258	7002	13	1534.32445467185
27734	2238	43	534.86415597371
19000	2378	16	801.570024416582
12533	15060	20	90.7444645886982
24856	2022	37	719.091900959188
27979	29013	37	434.750488044112
16951	27129	6	304.342658884983
5173	21658	45	501.64281697089
6193	22498	42	500.12200911535
13083	23451	30	990.667286976551
1302	5977	11	303.178878567731
14661	19896	19	362.219206375172
27443	24830	22	232.048951309197
16432	27616	11	784.307826638365
254	1977	23	388.785959476971
4308	20874	13	951.504247855164
27366	18136	46	1519.52983554431
11794	13910	7	1346.03377147859
27723	6512	9	1308.5582523926
27984	3086	9	1255.78992198025
15291	13827	29	937.901038219175
23352	8226	6	663.551300179004
26518	16387	11	1371.64068911767
20181	7080	6	918.97817878005
20462	26637	3	150.900188568467
29081	2103	11	779.812377719121
20008	29271	41	123.817979192276
1977	12066	14	829.91039497308
26194	3331	35	943.796048678363
9617	22182	20	545.170308679887
17102	15724	2	1005.68499779593
29494	4524	8	1467.11560801934
9144	8642	24	921.073045637958
18860	19010	48	240.79664092548
1444	9571	11	971.730746371546
2646	23695	19	877.717484048436
29275	2346	50	1597.22404479851
6299	29565	22	1073.25594482629
11496	7209	7	540.627080081323
3118	10434	28	165.067700112736
21557	24091	1	690.779580721063
6356	17616	49	1208.87040712352
20961	16568	43	86.1140082059959
29252	1014	16	1324.16491726607
10770	103	26	363.325497341959
251	8912	11	801.208253168132
8224	9935	16	1291.82775289371
19694	14646	36	269.900632030284
28099	11795	8	220.617853431319
2460	18403	30	666.615735528346
25365	23380	14	263.571894142577
15731	1780	10	737.141909942563
17636	4286	8	1448.8933263388
27801	3046	38	520.622930769167
23632	15656	11	264.806884613264
28056	4523	39	208.867626734482
1974	3473	23	541.754714204816
25280	783	37	369.945806362641
25304	10888	22	151.022333796612
19277	24198	40	1235.59482453186
10966	19859	19	1075.66158911011
7887	27062	2	361.833747719337
11790	12953	21	904.991357859686
21846	12310	49	978.965626330565
10800	20557	13	1549.59935852773
12104	21553	39	376.617742691477
23119	18765	50	1551.63764061017
8551	20608	21	969.933666591502
15285	26463	25	882.568717600111
6266	17394	30	165.668564404207
7715	10579	45	1308.6030791088
17665	8003	23	745.017723750797
28897	5503	29	1154.24576567218
7327	3329	39	1213.97620138432
19649	4063	4	902.393633659181
29276	15426	13	1130.80449823793
2904	4968	40	525.508618152472
4909	555	41	643.317321577723
20461	18885	14	1174.86414405278
16633	1116	20	663.014982055414
5622	26874	42	232.613888118702
5238	11399	38	1508.28305154493
8228	12126	21	995.217015349873
25094	3846	13	1020.85306624922
24228	7353	18	1578.99433399504
13004	2571	24	1127.21758094021
6102	1938	6	1055.27183391865
24412	21942	39	309.088633316145
17968	29107	2	470.451898458624
5243	3403	28	1228.86292790475
18618	17135	31	424.6876341592
25442	6298	17	916.594998816305
21094	24445	36	1256.82375068628
980	13069	49	636.266266403844
19153	15305	4	1531.95141897162
24955	10720	21	1016.29482297986
22924	10426	41	607.262656934216
6915	8423	19	1405.04116723549
6642	21658	46	931.16623038946
2250	27939	33	1341.27928002797
17976	289	35	1412.87931094546
20262	10587	28	693.411783526378
19997	24445	9	235.216513869919
8686	25342	9	1565.7582904984
9106	14244	13	1245.91505265139
12321	321	27	1556.7837096922
20754	28194	6	86.209683644683
5426	13665	42	1384.22149826969
7751	29829	5	114.436232053878
15313	628	14	1591.74508221063
7614	4170	32	626.317006752974
6131	29137	40	199.122237618604
12349	28238	6	885.636835659685
24043	1379	22	1409.26337929874
21047	488	30	873.606694673005
7460	9419	46	537.651070122444
19697	25888	31	1358.7197399506
17738	17806	28	1476.76470732166
14268	13994	3	85.9267979887905
20163	24083	8	89.4025403304969
21343	21047	29	936.885153789485
21353	7676	44	985.50878883596
13596	3295	50	1151.96185184268
12648	16997	6	349.770623720144
7280	4106	27	867.616332949892
18937	21242	30	505.428832781235
24823	3462	40	1212.93360084898
7537	939	26	1384.23351750906
1011	15965	25	1372.97425490477
19029	27134	1	872.30741638332
3393	5540	2	494.262924014713
23312	22315	50	82.5015483435716
25227	25186	26	118.402603696288
18291	5898	18	210.859674984058
4137	23401	10	239.00016419543
5710	8258	38	665.938580458024
21631	11421	8	600.354374554173
18359	5014	11	289.581898324928
2269	13808	4	1045.08953579007
5056	6546	7	863.101165994583
13777	21067	31	1556.88893413026
22383	22224	11	1499.14816277993
21324	27163	21	1100.67133224601
10412	23661	1	567.688024867181
14185	10379	29	113.268027954394
25677	5543	33	1213.81798357415
13733	6335	19	1138.25576272712
24438	23993	36	331.736962912482
10650	22516	34	1442.77159739415
24015	24870	40	808.887945492234
20409	29737	11	235.308925619027
13517	3690	27	1576.2951084116
13328	3307	38	637.880975230541
10688	4498	6	1299.62596931477
21335	29796	37	554.99592397129
4465	27589	30	659.221159154187
23169	8332	14	839.266231488095
18091	27803	14	1315.12776294496
28353	28964	19	243.375887164555
13304	16227	45	101.999284300021
2641	11951	14	1020.68634840692
2753	22852	45	672.724730350415
990	24891	17	1121.6587205984
23133	9905	48	701.24947848788
12290	28635	29	1032.78870675377
5190	14555	26	738.412751452258
23517	18346	45	241.990374141368
12021	11650	15	109.907578579107
19607	12043	10	278.945935312168
21820	13112	30	352.714391030704
7316	5207	22	986.562476431282
28302	9319	3	102.164569544683
21546	24696	40	1112.92771394967
699	5799	14	737.219607838066
857	27306	42	1435.86990397231
20847	14099	40	100.952714393359
24471	8299	16	887.152444686346
11475	25390	42	1408.80868314244
24156	12507	20	516.334151754311
10797	16392	46	1246.28949290434
28844	21023	44	1436.90539248144
13082	24230	31	159.771040528906
2564	4946	6	454.224599587836
15573	7806	37	1166.18172185783
25760	339	18	104.048397924774
1606	11566	50	1199.39007051261
11731	21684	23	747.724884537852
1532	14133	37	795.45495167163
21223	2314	38	1523.23176693322
21992	10149	30	1401.90344927921
26666	915	32	1221.8376375464
16560	15337	9	474.872369577583
19416	13423	37	1335.67261806488
427	22433	21	185.681978178062
21023	4355	26	592.878610805086
7432	7718	25	1478.51718263632
8063	18772	14	1054.83226072734
4236	21287	6	1086.09191065938
26685	7628	3	216.993481208102
7896	382	29	1319.12702275399
9730	15592	47	1431.0080554667
13234	21630	11	189.527766718309
15177	19309	3	788.867134446682
18508	29212	6	1274.02420378943
20863	17165	10	879.462382308888
14480	18718	47	1172.95875734322
15947	18413	28	1255.50495325378
26662	18570	33	1071.43077225957
28319	29480	22	958.198230191226
25359	11799	34	1065.49435732211
20587	3504	50	1044.81935311333
14923	25754	33	491.274974798446
14588	14320	14	551.603717502022
22594	11884	3	862.384590423845
805	29783	11	572.711530408222
130	698	23	423.596880223414
9866	27887	20	1455.72850801783
21502	20880	27	903.901683326765
20274	12047	28	230.48247515712
10641	14829	16	1572.14248138114
2855	27911	41	883.7348910066
7506	12846	1	1501.6061478395
26585	8662	9	142.9123327429
12540	4919	14	853.311175952345
20146	15048	49	1101.36966767785
11105	15577	38	939.242706251909
28910	11271	37	267.49550302862
15624	15448	48	715.238638704288
10533	29605	12	703.724726207426
18112	7210	3	1063.28348898482
21524	14130	40	669.126604958031
14192	5598	11	861.080380147826
3687	21009	13	250.94629012558
5700	23747	36	1053.58530976511
16524	19744	18	917.533955442502
9036	13032	14	213.352420354892
28285	21823	10	657.402596779821
17076	13517	7	774.889226208855
9120	5495	19	806.393144655224
8590	11985	2	685.804669543078
20362	6362	11	294.029223571545
24606	27762	15	1579.21997095422
4980	4478	13	285.841397925206
1717	6494	40	710.876329350693
13502	27301	41	1266.47075346972
17176	20473	36	170.692903031918
29955	6620	9	1278.43023993002
22966	4764	5	1310.95098347913
17231	25818	46	1057.96214752736
17009	15218	42	1205.43969676152
10031	4874	8	386.089141138871
1902	12031	49	766.009875631896
21801	26993	32	1343.12285269756
9134	27786	41	1332.24087289173
12336	14726	38	767.947786696231
10593	29058	25	84.6004949904049
19456	8536	47	915.554642023311
2730	12328	37	1176.83761666382
22780	18677	17	675.574075037415
24499	15823	23	669.485994442127
1226	7651	13	912.263125792268
2329	22815	14	1528.15374773375
13822	22230	8	902.302229824617
13394	9290	4	1515.40710337246
1444	9571	7	1153.93722278715
12832	23217	21	1394.93869891155
12918	29714	46	1531.64838634974
11805	25735	21	301.152485488519
14699	2823	19	1020.40631591361
15807	13616	48	689.862021044764
24758	21982	49	701.600531442836
2933	16187	10	607.884894110209
21280	17950	20	1105.29105193228
21152	19359	13	561.309526861324
10917	10428	44	575.479753546174
20031	20474	40	122.415589262925
29905	19172	9	1355.20457073823
14717	20174	7	1120.14509413398
25878	11129	24	106.86518074333
20141	22834	19	675.327206046939
6102	1938	29	781.792616239652
28494	2054	37	1002.74329798424
23823	28933	3	385.606883049759
29883	29766	31	1159.06986338974
19499	12234	48	1109.15613948794
5683	4315	18	589.265049597838
9193	11357	35	1445.60868077241
1965	22352	13	421.527200612019
12107	29939	24	523.703846653785
17272	20316	17	816.671930075005
19872	25773	1	683.115650510004
21665	9697	29	138.788921785908
22398	10034	2	936.880964998566
25633	24984	17	1285.69624208179
7929	3331	12	1193.14922645369
20575	23057	42	1307.15128933413
25945	19411	42	1281.94895666183
14107	23268	17	964.339127915138
13856	26069	24	1112.93041422634
6648	26510	48	639.668556265379
21896	4205	21	1201.04720801164
15543	10165	30	207.723426431289
8402	20476	45	1001.73083437687
14076	13376	6	1174.43332641126
26637	28205	27	363.168074396983
12197	14347	39	744.983239483546
23752	1844	23	838.535622972313
17684	6545	33	923.62917849963
4982	6808	43	940.111333942093
9955	1541	5	135.306596148436
19752	2292	37	1160.2763972619
11043	11189	36	1116.40476502311
2639	16787	42	867.314674885624
29362	469	38	417.568213500813
15183	15159	3	1447.90278699617
29757	14290	50	703.226274244127
13070	2516	7	1406.44506620543
9219	9411	48	390.756143625246
10259	28602	7	976.457208030139
11935	21676	27	572.735486073762
14969	20844	28	512.376382067975
26662	18570	7	1355.19916947707
10729	21600	32	340.729982043025
11981	5154	10	1162.87009051203
21879	22711	17	507.65879062361
26955	29253	43	1055.59821844827
23241	15859	32	771.261713454156
21526	12336	9	1315.24059487285
2942	20957	37	1264.44458334914
7293	208	36	937.258068014522
13512	14713	49	1438.67625374285
29220	8911	28	1335.03266735702
10307	17215	17	1552.54924339827
6940	15672	39	718.021160214218
23943	1003	8	1452.76619479655
27291	19022	31	1084.64758610569
10792	28948	42	892.793061478433
15006	17636	8	192.880388476364
4579	22358	50	771.031894782107
23268	15805	12	100.172713818109
4825	27589	30	774.639182712249
25153	13152	37	920.279855821412
2772	2150	26	742.027879032319
5859	22240	18	1020.39876434039
28072	12630	5	956.927935814917
8590	11985	1	350.871761157583
10923	13370	13	155.070012433021
25781	28509	17	825.591197323795
16310	18327	8	191.664372846328
8218	22558	8	844.986688701895
8642	24198	15	772.627901980946
19073	11297	36	863.747077129663
15211	15377	19	1233.2160902923
25357	23154	34	796.034377252699
23492	9837	8	1352.61582221492
6831	9722	21	1231.33996495574
6275	7952	9	918.973949644237
24488	12043	46	886.788942854288
27138	28683	24	812.068354008751
6347	28319	43	884.189686255618
3715	17471	47	1446.2670690968
13070	2516	29	1410.7980112968
27103	21249	34	476.277854738886
22158	342	16	999.977409895499
2660	2391	27	1140.40485807713
16996	22682	9	235.299935077922
28272	2643	42	405.860721955942
29283	23172	10	406.344958360468
5187	18662	31	1502.00159008708
7343	13569	26	578.782771611019
19412	20354	37	583.34335913106
18721	12684	6	972.870301349494
2342	20627	50	1290.17541148242
411	16819	17	1279.777185358
12503	3849	33	889.434794266445
4284	2073	18	188.654913431338
19394	6634	23	93.9787384932762
10575	28093	19	765.87267255684
27935	22985	11	842.907839474691
1886	2797	42	631.504585068442
28292	16887	13	1576.3499675581
17163	15475	20	819.764492185677
19650	18674	42	383.82253668449
28211	29480	6	1195.81933293297
17432	28544	34	523.067753484039
15463	4310	5	474.453153570394
7921	15955	38	1206.43966265323
24978	18963	19	1232.06589841846
25928	11180	14	993.3365794799
13842	140	19	799.18449383191
20241	5203	49	1024.36216603236
14731	24605	9	1507.372541608
18301	24443	24	1074.27612421768
21079	13048	28	206.016068740755
3518	760	50	282.682237011698
18081	29300	39	1537.51020711731
7534	24959	3	534.735302876092
21490	19430	6	669.579347572094
29528	9793	2	1047.97172122075
10873	13311	26	1231.76031415898
23011	11181	9	936.839490447584
14864	20711	4	723.289604561073
24079	29344	7	1134.50281557371
10398	17200	32	1541.02798883851
10595	2331	30	1425.97042850497
16885	9867	36	810.40272214003
8879	22496	9	527.707000806791
8901	27752	39	1056.97723523573
11451	15869	24	123.242949789037
5276	29817	45	564.343288058575
23070	14074	48	136.316157046853
4010	21138	2	466.283280694058
13344	25157	38	525.914040452761
24322	18531	16	1284.36205908859
13829	4685	32	1574.81993629356
13960	2709	6	765.010822808841
17171	1636	25	1436.06676298942
23633	10594	31	784.270274035758
8837	4961	14	469.049302557972
773	23816	34	869.966861861742
12814	23841	46	874.908286777748
15849	4117	25	694.118126357961
